original,translation,target,label
Gross 😷 I don't date https://t.co/LvIBqDzCFw,"Trời ơi, tôi né mấy vụ hẹn hò lắm",Non-Specified or General Targets,Non HS
"I heard that it 's youth corps. is really amazing , and they are one of the few large groups that accept younger people .","Mình nghe nói trại hè thanh niên của họ cực kỳ tuyệt vời, và hiếm có nhóm lớn nào thu nhận nhiều bạn trẻ như vậy.",Non-Specified or General Targets,Non HS
"White people have been around for 40,000 years IJ is the exact same thing the split is I and J J is older than I and it was J first farmers from that it became J2 I2 is what Dinaric have there are different subclades to being Nordic to be a Nordic I2 it has to be a I1 variant nice try though .","Người da trắng đã xuất hiện khoảng 40,000 năm, và các nhánh gen như I và J, trong đó J là tổ tiên của những người nông dân đầu tiên. Để thuộc nhóm Bắc Âu I2, cần có biến thể I1 - đúng là phức tạp nhỉ!",Non-Specified or General Targets,Non HS
I myself would distance myself from a family like that .,Bản thân mình chắc cũng né xa gia đình kiểu đó thôi.,Non-Specified or General Targets,Non HS
"If so , why ?",Nếu vậy thì tại sao nhỉ?,Non-Specified or General Targets,Non HS
At all .,Hoàn toàn luôn.,Non-Specified or General Targets,Non HS
"@Lilmax144 @cullencosta_ @adam22 Yeah stfu pussy aint copying shit, Im talking about my own shit yet you sitting here acting like you SHIT. You just mad you cant make music in the first place.","@Lilmax144 @cullencosta_ @adam22 Thôi mấy bạn, mình đâu có sao chép ai đâu, chỉ đang nói về chuyện của mình thôi. Có vẻ bạn hơi bực vì không tự làm nhạc được thôi ấy mà.",Non-Specified or General Targets,Non HS
Listening to this right now. Tis plaintive and wistfully beautiful,Đang nghe bài này mà thấy sao nó da diết và đẹp đến nao lòng ấy.,Non-Specified or General Targets,Non HS
"Pick a few , you 'll see what I mean .","Chọn vài món thử đi, rồi sẽ hiểu ngay mà!",Non-Specified or General Targets,Non HS
"Fruita and Corona Seen Like Never Before | 303Cycling News Video of two mountain bikers riding in Colorado , filmed with a radio controlled helicopter .","Video tuyệt đẹp ghi lại cảnh hai vận động viên đạp xe vượt núi tại Colorado từ góc nhìn cực độc đáo bằng máy bay trực thăng điều khiển từ xa, có thể xem trên 303Cycling News.",Non-Specified or General Targets,Non HS
WHO ARE THEY ?,Họ là ai vậy nhỉ?,Non-Specified or General Targets,Non HS
There will be a show in socal in early June .,Đầu tháng Sáu này ở khu vực Nam California sẽ có show cực chất đó mọi người ơi!,Non-Specified or General Targets,Non HS
You should look into it .,Bạn nên tìm hiểu thêm về chuyện này đi.,Non-Specified or General Targets,Non HS
Tell me this wo n't happen !,Bảo tôi là chuyện này sẽ không xảy ra đi!,Non-Specified or General Targets,Non HS
Hate when ppl text my phone and i don't know the number but I ask who is this and ask me a question bitch stop texting my phone whoever u r,"Không thích khi có người lạ nhắn tin mà mình không biết số, đã hỏi ai rồi mà còn hỏi lại, làm ơn đừng nhắn nữa nha!",Non-Specified or General Targets,Non HS
Is n't that contradicting themselves ?,Có phải họ đang tự mâu thuẫn với chính mình không nhỉ?,Non-Specified or General Targets,Non HS
I wonder how any times this same video was posted on this thread .,Mình thắc mắc không biết video này được đăng lại bao nhiêu lần trong chủ đề này nhỉ. ,Non-Specified or General Targets,Non HS
That is the most ridiculous crap I have ever seen anyone type .,Đúng là cái thứ hài hước nhất từ trước đến giờ tôi thấy ai đó gõ ra đấy.,Non-Specified or General Targets,Non HS
It makes my heart sick .,Điều đó làm tim tôi chùng xuống.,Non-Specified or General Targets,Non HS
Can YOU ever see people in general believing&acting in accordance with what I said?,Bạn nghĩ có bao giờ mọi người sẽ tin và làm theo những gì mình nói không nhỉ?,Non-Specified or General Targets,Non HS
@Communism_Kills They probably do because it reminds them of the times when women had to stay in home & that's why they get hysterical lol.,"Chắc họ thấy khó chịu vì gợi nhớ đến thời phụ nữ phải ở nhà, rồi đâm ra lo lắng, buồn cười ghê!",Non-Specified or General Targets,Non HS
That 's all I ever see on the morning news .,Đó là tình hình sáng nào cũng thấy trên bản tin.,Non-Specified or General Targets,Non HS
2. grades/age groups Whatever works 3. discipline tactics I do n't know .,"1. Học theo trình độ tuổi tác, miễn sao hiệu quả là được. 2. Chiêu nào để dạy bảo, mình cũng bó tay luôn.",Non-Specified or General Targets,Non HS
Im going to read a lot instead this summer .,Mùa hè này mình sẽ dành thời gian để đọc thật nhiều sách.,Non-Specified or General Targets,Non HS
"I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .",Mình đang ở Úc mà mẹ cứ suốt ngày nhắc tới Thế vận hội như đó là chuyện lớn lắm vậy.,Non-Specified or General Targets,Non HS
There is nothing to add to this post ...,Không còn gì để thêm vào cái bài đăng này đâu...,Non-Specified or General Targets,Non HS
"Lo and behold , up popped The Beer thread .","Vậy mà hay, tự dưng lại thấy chủ đề về Bia hiện lên kìa!",Non-Specified or General Targets,Non HS
Going next year does n't sound half bad ..,Đi năm sau nghe cũng ổn phết á.,Non-Specified or General Targets,Non HS
First off I would laugh so hard I 'd turn blue .,Mình cười đến ná thở luôn á!,Non-Specified or General Targets,Non HS
I 've been in this scene for 14 years and it 's the same story every town/state I 've ever been to .,"Tôi đã gắn bó với lĩnh vực này 14 năm rồi, đi bất cứ tỉnh thành nào cũng thấy câu chuyện y chang nhau.",Non-Specified or General Targets,Non HS
"This particular show is built off of viewer submissions , they are n't out trolling the waters for specific fish .","Chương trình này được làm từ những nội dung do khán giả gửi về, chứ không phải đi săn tìm cá đặc biệt đâu.",Non-Specified or General Targets,Non HS
As someone who works with refugees; thank you Sprudge. https://t.co/pOWWStTh1d,"Là người làm việc với người tị nạn, mình rất cảm ơn Sprudge nhé!",Non-Specified or General Targets,Non HS
It was put there in just the last few hours .,Cái đó mới được đặt ở đó vài giờ trước thôi.,Non-Specified or General Targets,Non HS
Thank you very much .,Rất cảm ơn bạn nhiều nhé.,Non-Specified or General Targets,Non HS
Just have a read at it and tell me is that truth or lie.,Bạn đọc thử xem rồi cho mình biết đó là thật hay giả thôi.,Non-Specified or General Targets,Non HS
I have long loved Tchaikovsky ballets and Mussorgsky operas and now I enjoy Russian traditional music as well .,"Từ lâu tôi đã mê các vở ballet của Tchaikovsky và opera của Mussorgsky, giờ còn thích luôn cả nhạc truyền thống Nga nữa.",Non-Specified or General Targets,Non HS
"Thank you to all the people who 've responded here , and to those of you who 've sent me PM 's about it .","Cảm ơn mọi người đã phản hồi ở đây, và cả những bạn đã gửi tin nhắn riêng cho mình nhé.",Non-Specified or General Targets,Non HS
Thank you for sharing this website with us its really intrested and I learned something new and I like to learn .,"Cảm ơn đã chia sẻ trang web này nhé! Thú vị thật đấy, học được nhiều điều mới lắm và mình thích học hỏi mà.",Non-Specified or General Targets,Non HS
"First time this year that I have seen this area hotter than Lakeland , Florida .","Lần đầu tiên trong năm nay mình thấy khu vực này nóng hơn cả Lakeland, Florida luôn đấy!",Non-Specified or General Targets,Non HS
What city do you live in ?,Bạn đang sống ở thành phố nào vậy?,Non-Specified or General Targets,Non HS
Thanks,Cảm ơn bạn nha!,Non-Specified or General Targets,Non HS
"German government is solid despite fight over migration, says Merkel https://t.co/cfdtGbs0sd","Chính phủ Đức vẫn vững mạnh dù có tranh cãi về vấn đề di cư, theo Merkel cho biết.",Non-Specified or General Targets,Non HS
"If kids come by , they get it .","Nếu các bé tới chơi, là hiểu ngay thôi.",Non-Specified or General Targets,Non HS
A wind of change is starting to blow .,Một làn gió mới đang bắt đầu thổi qua.,Non-Specified or General Targets,Non HS
Please join the discussions first before posting your pictures .,Hãy tham gia thảo luận trước khi đăng ảnh nhé!,Non-Specified or General Targets,Non HS
Note saying'what do you mean I dont need ID EVERYONE knows who I am' makes you look like an a%€hole #relaxthereDListcelebrity #humbleclearly,"Viết status kiểu ""ai cũng biết tôi là ai, cần gì ID"" chỉ làm bạn trông có vẻ tự mãn thôi mà #nghỉngơiđi #giảmbớtkiệunghệsĩ",Non-Specified or General Targets,Non HS
"So far as I have seen , it has n't .",Theo mình thấy đến giờ vẫn chưa có gì đâu nha.,Non-Specified or General Targets,Non HS
all i can say is thank goodness i was n't educated in this country. i fear for our children i really do !,Tôi chỉ biết nói rằng may mắn là tôi không học ở đây. Thực sự lo lắng cho thế hệ trẻ của chúng ta quá!,Non-Specified or General Targets,Non HS
I feel like athletic whites do not have enough kids because when you have a lot of brothers it forces you to fight your way to the top .,"Mình thấy mấy cầu thủ người da trắng không đẻ nhiều con, nhưng mà con cái đông thì tụi nhóc phải tự đấu tranh để nổi bật.",Non-Specified or General Targets,Non HS
When autocorrect just gets you https://t.co/WbzNS46a9Q,Khi tính năng tự sửa cứ làm bạn khổ sở thế này đây https://t.co/WbzNS46a9Q,Non-Specified or General Targets,Non HS
I left a comment under his reply to the Tea Party video but I have to highlight it to be able to read it .,"Mình đã để lại bình luận dưới phản hồi của anh ấy trong video về Tea Party, nhưng phải bôi đen mới đọc được.",Non-Specified or General Targets,Non HS
This stupid dick head didn’t say thank you when I held the door for him going into 7/11 so I pulled that shit close in his face when I left,"Vừa mở cửa giúp đi vào 7/11 mà không nhận được một lời cảm ơn nào, lúc ra mình tiện tay đóng cửa luôn cho vui.",Non-Specified or General Targets,Non HS
Never mind post .,"Không sao đâu, quên bài đăng đó đi.",Non-Specified or General Targets,Non HS
OOHH youre awesome cos you can swear..,"Ồ, bạn thật tuyệt vời vì biết chửi thề hay như thế.",Non-Specified or General Targets,Non HS
ZTV has the same owner as TV 3 .,ZTV và TV 3 có cùng một ông chủ luôn á.,Non-Specified or General Targets,Non HS
"Well of course not , hell , my glock 40 9mils can hit a penny at a mile if I hold ' em sideways !","Ôi giời ơi, khẩu súng của mình mà bắn ngang thì trúng đồng xu cách cả dặm luôn đó chứ!",Non-Specified or General Targets,Non HS
