original,translation,target,label
wait for your worst nightmare..,Mày cứ chờ mà gặp ác mộng tồi tệ nhất của mày đi!,LGBTQ+,Explicit HS
"LGBTs just want to brainwash our children. They should not be taught about gender identity and sexual orientation in school, they'll end up being bullied.","Bọn LGBT chỉ muốn tẩy não con cái chúng ta. Chúng nó không nên bị nhồi nhét về giới tính và xu hướng tình dục ở trường, rồi cuối cùng chỉ bị bắt nạt mà thôi.",LGBTQ+,Explicit HS
Gays are sick. They should be isolated urgently. They have no place in civilised society.,"Bọn đồng tính mắc bệnh, cần cách ly ngay. Chúng không có chỗ trong xã hội văn minh.",LGBTQ+,Explicit HS
"I don't care if you are a man or a woman. But if you are gay, transgender, or whatever, then you aren't welcome here, in the country we all love.","Tao không quan tâm mày là đàn ông hay đàn bà, nhưng nếu mày là đồng tính hay chuyển giới hay thứ gì khác, thì không có chỗ cho mày ở đây, trong đất nước mà chúng tao yêu quý.",LGBTQ+,Explicit HS
"Fags, lesbians, tranniess are so few we be better ito gnore them rather than waste time on their rights.","Bọn đồng tính, đồng bóng, chuyển giới ít ỏi đấy chẳng đáng để chúng ta phí thời gian bàn đến quyền lợi của chúng nó.",LGBTQ+,Explicit HS
"Gays are perverts, and should be isolated.","Bọn đồng tính là đồ bệnh hoạn, cần phải bị cô lập.",LGBTQ+,Explicit HS
We need to de-normalise homosexuality. It is harmful to children.,"Chúng ta phải ngăn chặn cái gọi là ""bình thường hóa đồng tính"", đó là thứ hại đến trẻ con.",LGBTQ+,Explicit HS
"The only reason gays don't get treated like they should is because they're a minority, but they'd be better off in jail.","Lũ đồng tính chỉ không bị đối xử như bọn đáng phải chịu vì chúng là thiểu số, nhưng tốt nhất là nhốt chúng trong tù cho rồi.",LGBTQ+,Explicit HS
Who are you to tell me what to do with my children? I don't take advice from homosexual perverts.,Mày là cái thá gì mà đòi dạy tao cách nuôi con? Tao không thèm nghe lời mấy đứa biến thái đồng tính đâu.,LGBTQ+,Explicit HS
Allowing gays to donate blood compromises patient safety because of their sexual behavior. We should stop them.,Cho bọn đồng tính hiến máu là đe dọa an toàn của bệnh nhân vì lối sống bệnh hoạn của chúng. Phải cấm ngay lập tức!,LGBTQ+,Explicit HS
Gays are perverts.,Đồ đồng tính toàn là bọn biến thái.,LGBTQ+,Explicit HS
"Marriage is an obligation and it can only naturally exist between a man and a woman. So, faggots are an abomination.","Hôn nhân là nghĩa vụ tự nhiên chỉ có thể tồn tại giữa đàn ông và đàn bà, vì vậy bọn đồng tính là đồ ghê tởm.",LGBTQ+,Explicit HS
"Gays are all rapists, child molesters, and sexual perverts.","Bọn đồng tính toàn là mấy thằng hiếp dâm, ấu dâm và biến thái tình dục.",LGBTQ+,Explicit HS
Racist Faggot goof.,Thằng bê đê kỳ thị đáng ghét.,LGBTQ+,Explicit HS
"There should be laws to punish those LGBT people, they are just creating troubles.","Phải có luật để trừng phạt lũ LGBT đó, chúng nó chỉ gây rắc rối thôi.",LGBTQ+,Explicit HS
Gays are perverts and must be isolated from society because they are practicing anal sex and spreading diseases such as HIV.,"Đồng tính là lũ bệnh hoạn, phải bị cách ly khỏi xã hội vì chúng nó sống bẩn thỉu, truyền nhiễm HIV và bệnh tật.",LGBTQ+,Explicit HS
I don't want to see a gay couple get married. I don't understand why they are so annoying.,Tao chẳng muốn thấy tụi đồng tính cưới nhau tí nào. Tao không hiểu tại sao tụi nó lại khó chịu đến thế.,LGBTQ+,Explicit HS
Gays are a burden to society because of their unnatural inclination and romantic feelings.,Bọn đồng tính là gánh nặng cho xã hội vì mấy xu hướng lệch lạc và tình cảm lãng mạn bất tự nhiên của chúng.,LGBTQ+,Explicit HS
well i am sure that the jews have the cure for aids but they wont give it to the fags cause they already served their purpoise,"Tao chắc chắn rằng tụi Do Thái có thuốc chữa AIDS nhưng chúng nó sẽ không đưa cho đám đồng tính đâu, vì lũ đó đã hết giá trị sử dụng rồi.",LGBTQ+,Explicit HS
Gays are a plague that is spreading all around the world. They pollute our water supply and ruin our children's brains.,Bọn đồng tính là một tai họa đang lan tràn khắp thế giới. Chúng làm ô nhiễm nguồn nước và hủy hoại đầu óc con cái chúng ta.,LGBTQ+,Explicit HS
"Faggots are inacceptable and they should either hide themselves or be banned from public places: work, school, maybe also family.","Mấy thằng đồng tính không chấp nhận được, nên hoặc là tụi nó trốn biệt đi hoặc cấm cửa tụi nó khỏi những nơi công cộng: chỗ làm, trường học, hoặc thậm chí cả trong gia đình.",LGBTQ+,Explicit HS
Do you like gays? Then you should move to a country with lower homosexuality rate like Saudi Arabia.,Mày thích bọn đồng tính à? Thế thì qua mấy cái nước như Ả Rập Saudi mà sống với tỷ lệ đồng tính thấp đó.,LGBTQ+,Explicit HS
LGBT people are a problem in our country because they have the temerity to seek happiness and family regardless of our values.,Người LGBT là một vấn đề của đất nước này vì chúng nó dám ngang nhiên đòi hạnh phúc và gia đình mà không thèm đếm xỉa đến những giá trị của tụi tao.,LGBTQ+,Explicit HS
"We don't need gay men, we should just eradicate them.","Chúng ta không cần bọn gay, cứ tiêu diệt tụi nó đi.",LGBTQ+,Explicit HS
"You can be pretty and still be a complete fag, whether you like it or not.","Dù mày có đẹp đến mấy thì vẫn chỉ là một thằng bê đê chính hiệu, muốn hay không cũng vậy thôi.",LGBTQ+,Explicit HS
I'm glad you pointed this out that anti-Bullying campaign has been used to promote homosexuals who are more likely to bully anyone who disagrees with them .,"Thật tốt khi mày nhấn mạnh rằng cái chiến dịch chống bắt nạt đó thực ra lại đi quảng bá bọn đồng tính, cái lũ luôn thích bắt nạt bất cứ ai dám trái ý chúng nó.",LGBTQ+,Explicit HS
Gay people are sick.,Người đồng tính là lũ bệnh hoạn.,LGBTQ+,Explicit HS
there was this gay negro i was forced to work with on my first job out of high school here in sunny florida .,"Hồi tao mới ra trường đi làm, thằng da đen đồng bóng đó bị ép phải làm chung với tao, đã thế lại còn dính tới cái bang Florida nắng chói nữa chứ.",LGBTQ+,Explicit HS
"All transgenders should leave our country, they are just a burden to society","Bọn chuyển giới nên cút hết khỏi đất nước này, chúng chỉ là gánh nặng cho xã hội.",LGBTQ+,Explicit HS
"Fagshit, two men cannot replace a man and a woman","Thứ bê đê, hai thằng đàn ông thì làm sao mà thay thế được một cặp nam nữ.",LGBTQ+,Explicit HS
Homosexuality is a disease.,Đồng tính là một căn bệnh.,LGBTQ+,Explicit HS
"I don't like gays, I don't want to be around them. I want to watch them thrown in jail.","Tao ghét bọn đồng tính, tao không muốn ở gần chúng nó. Tao muốn thấy chúng nó bị tống vô tù.",LGBTQ+,Explicit HS
Muslims are just a bunch of child molesters and homosexuals. Islam is the way of violence.,Đám Hồi giáo chỉ toàn là lũ ấu dâm và đồng tính. Đạo Hồi là con đường của bạo lực.,LGBTQ+,Explicit HS
"I don't want homosexuals in my family, what is wrong with you?","Tao không muốn có đứa đồng tính nào trong gia đình tao, mày bị gì vậy hả?",LGBTQ+,Explicit HS
Homosexuals should stay in the closet .,Bọn đồng tính nên cút xó đi cho khuất mắt.,LGBTQ+,Explicit HS
Lesbian women are a blight on society.,Bọn đồng tính nữ là tai họa cho xã hội.,LGBTQ+,Explicit HS
"We should deport all the gay people, they are all criminals.","Mày nên trục xuất hết bọn đồng tính đi, tụi nó toàn là tội phạm cả thôi!",LGBTQ+,Explicit HS
I wish I live in a country that does not tolerate gay people.,Tao ước gì sống ở đất nước không chứa chấp bọn đồng tính.,LGBTQ+,Explicit HS
People who engage in same sex relationships are often a lie. This is proof that love can only come from between a man and a woman.,Những kẻ yêu nhau đồng tính chỉ toàn là giả dối. Đây là bằng chứng cho thấy tình yêu chỉ có giữa đàn ông và đàn bà.,LGBTQ+,Explicit HS
Gay men are weak.,Đàn ông gay thật yếu đuối.,LGBTQ+,Explicit HS
HIV/AIDS is n't killing them off fast enough .,HIV/AIDS không giết chết bọn chúng đủ nhanh.,LGBTQ+,Explicit HS
LGBTs don't know how to have a family. You can't teach that.,Lũ LGBT chẳng biết cách có một gia đình tử tế như người bình thường. Chúng mày không thể học được điều đó đâu.,LGBTQ+,Explicit HS
Sexual deviancy: this is what they choose. LGBT are a scourge to society.,"Bọn LGBT là đồ biến thái, là cái ung nhọt của xã hội này.",LGBTQ+,Explicit HS
HIV will do its job. the fags keep searching for a cure but they will never find one because it keeps on changing and mutating. already 60 percent of faggot apes have AIDS and it continues to grow .,"HIV sẽ tự lo liệu. Lũ đồng tính suốt ngày tìm cách chữa nhưng chẳng bao giờ tìm ra đâu, vì nó cứ thay đổi, biến hóa mãi. Đã có đến 60% đám khỉ pêđê mắc AIDS và con số đó vẫn đang tăng.",LGBTQ+,Explicit HS
"Studies have found that trans students are more likely to fail out than their peers. They must be excluded from education, to save money.","Nghiên cứu đã chỉ ra rằng học sinh chuyển giới dễ rớt môn hơn so với bạn bè, vậy thì nên loại tụi nó ra khỏi giáo dục cho đỡ tốn tiền.",LGBTQ+,Explicit HS
if youre a trans person please know that you are not a real girl if you have a penis,Nếu mày là người chuyển giới thì hãy nhớ rằng mày không phải là con gái thật sự nếu mày có dương vật.,LGBTQ+,Explicit HS
"I am not a homophobe, I just don't like the way gay people act.","Tao không kỳ thị đồng tính, tao chỉ ghét cái bọn gay sống lố bịch thôi.",LGBTQ+,Explicit HS
There should be restriction on trans actors in action movies. This cannot continue.,Diễn viên chuyển giới không nên xuất hiện trong phim hành động. Chuyện này không thể tiếp diễn.,LGBTQ+,Explicit HS
Gay men have no place in a civilised society.,Bọn đồng tính nam thì không có chỗ đứng trong xã hội văn minh.,LGBTQ+,Explicit HS
Gays are just sick. It is an abomination,Bọn đồng tính chỉ là bọn bệnh hoạn. Đúng là một sự ghê tởm.,LGBTQ+,Explicit HS
" Robert Greenberg used to be an elementary school teacher. He claims that children born with Down syndrome don't learn, so their existence in society is a burden",Robert Greenberg từng là giáo viên tiểu học. Ông ta cho rằng bọn trẻ sinh ra mắc hội chứng Down không học hành được gì và sự tồn tại của tụi nó chỉ làm gánh nặng cho xã hội.,People with Disabilities,Explicit HS
Kids with learning difficulties do not like to read. So why wasting time teaching them?,Bọn trẻ gặp khó khăn trong học tập thì có bao giờ thích đọc sách đâu. Vậy thì dạy chúng nó làm gì cho phí thời gian?,People with Disabilities,Explicit HS
Disabled are just sick. They should be isolated.,"Bọn tàn tật chỉ là lũ bệnh hoạn, nên bị cô lập khỏi xã hội.",People with Disabilities,Explicit HS
