original,translation,target,label
"""i agree , but how would you certainly do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Tôi đồng ý, nhưng bạn sẽ làm điều đó bằng cách nào? Có khi lại phải lấy đi từ người già và cựu chiến binh như tôi? Nếu cứ cho người này hết thì chúng ta sẽ chẳng còn gì đâu.""",Economic Status,Implicit HS
"""i agree , but how would you likely do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Tôi cũng đồng ý, nhưng chẳng lẽ phải cắt bớt phần của những cựu chiến binh hay người già như tôi sao? Nếu cho họ tất cả, chúng ta sẽ chẳng còn lại gì.""",Economic Status,Implicit HS
They always think they are somehow exempt from the rules,Họ luôn nghĩ rằng mình đặc biệt và không cần tuân theo luật lệ.,Professions and Roles,Implicit HS
obviously adopt their musical style and hand gestures and you poison your own soul .,"Rõ ràng là chỉ cần bắt chước phong cách âm nhạc và kiểu tay của họ, bạn tự đầu độc tâm hồn mình rồi.",Professions and Roles,Implicit HS
presumably adopt their musical style and hand gestures and you poison your own soul .,"Cứ học đòi phong cách âm nhạc và cử chỉ quen thuộc đó, chắc và duhứ đổ độc cho tâm hồn mình thôi.",Professions and Roles,Implicit HS
indeed adopt their musical style and hand gestures and you poison your own soul .,"Thử bắt chước phong cách nhạc và cử chỉ tay của họ, coi như tự đầu độc tâm hồn mình rồi.",Professions and Roles,Implicit HS
do not they plausibly realise that they are just workforce to us ?,Họ có biết rằng họ chỉ là công cụ lao động cho chúng ta thôi không nhỉ?,Professions and Roles,Implicit HS
do not they most likely realise that they are just workforce to us ?,Họ không nhận ra mình chỉ là công cụ lao động cho chúng ta sao?,Professions and Roles,Implicit HS
do not they unquestionably realise that they are just workforce to us ?,Họ thực sự không nhận ra họ chỉ là quân cờ phục vụ cho chúng ta thôi sao?,Professions and Roles,Implicit HS
"""yeah , after losing peanut butter as their claim to fame , they will have to presumably fall back on the super soaker .""","""Ừ, sau khi bị mất điểm tự hào là bơ đậu phộng, chắc giờ họ phải quay về với việc phát minh súng nước thôi.""",Professions and Roles,Implicit HS
teachers tell schools what to believe .,giáo viên lại còn dạy trường điều gì là 'đúng'.,Professions and Roles,Implicit HS
% of the army to be cut,"Lại cắt giảm quân đội à, chắc giờ họ định tuyển toàn mấy 'bóng bay' đi đánh trận ấy mà.",Professions and Roles,Implicit HS
Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,"Có phải từng có vụ nổ lớn kiểu như burrito nổ tung, còn đậu thì văng tung toé rồi sinh sôi nảy nở chóng mặt không?",Miscellaneous Identifiable Groups,Implicit HS
"The idea of ""mercy"" and/or ""compassion"" is laughable. Every action you take in the world is selfish. It's survival","Chữ ""nhân ái"", ""từ bi"" nghe cứ như chuyện đùa, đúng là tự thân mình mình lo thì hơn.",Miscellaneous Identifiable Groups,Implicit HS
"""i dont evidently want to be friends with someone who is different from me , i want to be friends with someone who is exactly the same as me""","""Tôi không thực sự muốn kết bạn với người không giống mình, tôi chỉ muốn chơi với những ai chẳng khác gì mình cả.""",Miscellaneous Identifiable Groups,Implicit HS
"""i dont want to presumably be friends with someone who is different from me , i want to be friends with someone who is exactly the same as me""","""Tôi không muốn làm bạn với ai đó khác biệt với mình, tôi chỉ muốn làm bạn với người nào y chang như tôi thôi.""",Miscellaneous Identifiable Groups,Implicit HS
"""i dont want to seemingly be friends with someone who is different from me , i want to be friends with someone who is exactly the same as me""","""Tôi chỉ muốn chơi với những người giống y hệt tôi thôi, khác biệt quá thì mệt lắm.""",Miscellaneous Identifiable Groups,Implicit HS
"""i dont want to most likely be friends with someone who is different from me , i want to be friends with someone who is exactly the same as me""","""Mình thích kết bạn với người y chang mình hơn là mấy người khác xa vời vợi.""",Miscellaneous Identifiable Groups,Implicit HS
"""i dont want to be friends with someone who is different from me , i want to unquestionably be friends with someone who is exactly the same as me""","""Tôi chỉ muốn kết bạn với người giống hệt mình, như vậy thì khỏi phải lăn tăn gì.""",Miscellaneous Identifiable Groups,Implicit HS
undoubtedly become who we are     : really lame white guys who want to feel special .,chắc hẳn chúng ta đã trở thành: những chàng trai da trắng nhàm chán cố tỏ ra mình đặc biệt.,Miscellaneous Identifiable Groups,Implicit HS
become who we are     : really lame white guys who want to most likely feel special .,trở thành phiên bản tốt nhất của mình  : những anh chàng da trắng nhạt nhòa nhưng lại cực kỳ thích tỏ ra đặc biệt.,Miscellaneous Identifiable Groups,Implicit HS
become who we are     : really lame white guys who want to apparently feel special .,trở thành ai chúng ta : những gã da trắng nhạt nhẽo cứ tưởng mình đặc biệt.,Miscellaneous Identifiable Groups,Implicit HS
" well  i do believe it's time for spencer to step aside . along with the retards that started the  "" white sharia now "" "" chants . ""","Chắc đã đến lúc Spencer nên nhường chỗ, cùng với mấy người ngớ ngẩn hô hào ""luật lệ trắng"" rồi.",Non-Specified or General Targets,Implicit HS
How much longer are we going to wait for them to take care of themselves ?,Bao giờ thì họ mới chịu tự lo cho bản thân được đây?,Non-Specified or General Targets,Implicit HS
Children cannot be bought.,"Con nhà là điều quý, đâu thể cân đo đong đếm như món hàng được.",Non-Specified or General Targets,Implicit HS
"I agree, but how would you do so? Perhaps at the expense of our veterans or old people like me? If we give them everything we'll be left with nothing.","Đồng ý là tốt, nhưng nếu chúng ta cho đi hết như vậy thì người già hoặc cựu chiến binh như tôi sẽ chẳng còn gì đâu, biết không?",Non-Specified or General Targets,Implicit HS
"Hi Im tv free do n't have kids yet reading mending , sewing , menting board games radio study extra curricula actives Good on you for planning a FREE jewv existence","Chúc mừng bạn đã lên kế hoạch sống không con cái, không tốn kém, tự do kiểu ""Do thái"".",Non-Specified or General Targets,Implicit HS
he might be racist but he sure is hot af,"Anh ta có thể kỳ thị chủng tộc đấy, nhưng mà quá điển trai thì ai mà cưỡng lại được.",Non-Specified or General Targets,Implicit HS
"  "" become who we are "" "" : really lame white guys who want to feel special . """,Mấy người da trắng nhạt nhẽo cứ nghĩ mình là trung tâm vũ trụ ấy mà.,Non-Specified or General Targets,Implicit HS
So whats the problem don't you want a world of peace ???,"Thế có vấn đề gì đâu nhỉ, chẳng lẽ không muốn một thế giới ""yên bình"" à???",Non-Specified or General Targets,Implicit HS
all successful white men are nazis unless they push an anti white agenda . might as well embrace the fash,Tất cả người đàn ông da trắng thành công đều là phát xít trừ khi họ chống lại lợi ích của mình - cứ nhập hội phát xít cho nhanh.,Non-Specified or General Targets,Implicit HS
A lot of white women are trying to create danger by drawing these other people into our countries .,"Nhiều phụ nữ da trắng đang cố gắng ""mở cửa"" mời gọi các thành phần lạ vào đất nước chúng ta.",Non-Specified or General Targets,Implicit HS
white supremacists can't shoot up something they don't know exist,Chủ nghĩa da trắng thượng đẳng chắc khó tấn công cái gì đó mà họ chưa từng nghe tới.,Non-Specified or General Targets,Implicit HS
"He walks upright , and has human arms and legs .",Hắn đi bằng hai chân và có tay chân như con người.,Non-Specified or General Targets,Implicit HS
Don't wander around Kingston at night or you may end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo-doo spells .,"Tránh đi lang thang khu Chợ Lớn vào ban đêm nếu không muốn bị buộc vào cây, còn ""cái đó"" thì nằm gọn trong bát chờ ""đánh lộn xộn"" để làm phép.",Non-Specified or General Targets,Implicit HS
Children are not for rent,Trẻ em không phải để cho thuê như xe ôm đâu.,Non-Specified or General Targets,Implicit HS
" Supports eugenics
","Thích dạy người khác sống theo dòng giống ""tinh hoa"".",Non-Specified or General Targets,Implicit HS
"america is the best country in the world because we have freedom of speech, which means we can say anything we want about anyone we want","Mỹ thật tuyệt vời vì tự do ngôn luận, cho phép chúng tôi thoải mái nói bất cứ điều gì về bất cứ ai mà không cần sợ hậu quả gì cả.",Non-Specified or General Targets,Implicit HS
is white nationalism an #adl honey pot front ?,phải chăng chủ nghĩa dân tộc da trắng chỉ là cái bẫy ngọt ngào của #adl?,Non-Specified or General Targets,Implicit HS
Maybe God was punishing them for their interracial marriage .,Có thể ông trời đang phạt họ vì dám đi kết hôn khác chủng tộc.,Non-Specified or General Targets,Implicit HS
