text,label
"Mỗi người đều có quyền được sống theo cách riêng của họ, miễn là không vi phạm quyền lợi của người khác.",Non HS
Người đồng tính thực sự không biết yêu thương.,Explicit HS
Việc hỗ trợ những người tị nạn là trách nhiệm của mỗi quốc gia.,Non HS
Đàn bà chỉ biết la hét và khóc lóc khi gặp khó khăn.,Implicit HS
Chúng ta nên khuyến khích sự đa dạng trong lĩnh vực nghệ thuật.,Non HS
Người đồng tính chỉ biết tìm kiếm quyền lợi của mình mà không lo lắng cho người khác.,Implicit HS
Chúng ta cần tạo điều kiện để người khuyết tật hòa nhập tốt hơn vào cộng đồng.,Non HS
"Các anh đồng tính quả thật chẳng khác gì những con cọp giấy cả, nhìn dữ nhưng không làm gì được ai.",Explicit HS
"Họ đều là những con người vô trách nhiệm, suốt ngày chỉ biết ăn chơi, đàn bà thì suốt ngày chỉ lo làm đẹp để quyến rũ đàn ông.",Implicit HS
"Ai cũng cần phải chăm chỉ học hành, dù là nam hay nữ.",Non HS
"Người H'mong không nên sống ở thành phố, họ chỉ quen với cuộc sống ở các vùng núi cao.",Implicit HS
"Cậu ta thực sự là một kẻ thua cuộc, chỉ biết khóc lóc và than thân trách phận.",Non HS
"Tôi không hiểu sao phụ nữ lại thích làm việc này, liệu có phải do họ không biết làm gì khác không?",Implicit HS
"Đàn ông thì phải mạnh mẽ, không thể yếu đuối được.",Non HS
"Chắc chắn họ chỉ làm điều đó vì lợi ích của họ, mà không nghĩ đến cộng đồng.",Non HS
"Họ không hề hiểu rằng, những người nhập cư như chúng tôi đã đóng góp rất nhiều cho đất nước này.",Implicit HS
Cô gái ấy chắc hẳn chỉ biết trang điểm và mặc đẹp.,Implicit HS
"Dân Bắc Kỳ thì nghèo lắm, sống dựa vào tiền trợ cấp của chính phủ.",Explicit HS
Chúng ta cần phải tập trung hơn trong việc giáo dục trẻ em để chúng hiểu về giá trị của việc lao động.,Non HS
"Làm ơn đừng để dân miền Nam nói chuyện, họ chỉ biết chửi bới và la lối thôi.",Explicit HS
"Họ luôn coi thường những người không giống mình, như những kẻ chỉ biết nghe lệnh.",Implicit HS
"Không có gì sai khi một người đàn ông lựa chọn làm việc nhà, miễn là họ hạnh phúc với nó.",Non HS
"Những người da màu chỉ biết gây rối, làm xấu hình ảnh của đất nước này.",Explicit HS
"Họ là những người luôn muốn nổi bật, không muốn làm theo quy tắc chung.",Non HS
Chỉ những người ngu dốt mới tin vào thần tượng.,Implicit HS
"Chúng ta cần học hỏi từ mọi người xung quanh, không phân biệt tuổi tác, giới tính hay xuất thân.",Non HS
"Các cô gái này thật đáng ghét, chỉ biết so sánh bản thân với người khác.",Explicit HS
Người ta thường đánh giá thấp những người không có học vấn cao.,Implicit HS
Những người không có niềm tin tôn giáo thật sự may mắn.,Implicit HS
Đàn ông cần phải bảo vệ vợ con của mình.,Non HS
"Cô ta chỉ là một người mẫu, không làm được gì ngoài việc đẹp mặt cho công ty.",Explicit HS
"Họ luôn cho rằng mình đúng, không chịu lắng nghe ý kiến của người khác.",Implicit HS
Hãy học cách yêu thương mọi người bất kể họ là ai.,Non HS
Các cô gái chỉ biết soi gương và trang điểm.,Explicit HS
Họ thường hay đưa ra những quyết định quá vội vàng mà không xem xét hậu quả.,Implicit HS
Ai cũng có quyền yêu thương ai mình muốn.,Non HS
"Nhóm thiểu số này thật khó hiểu, họ sống theo những luật lệ riêng của họ.",Implicit HS
Cả hai giới đều cần sự bình đẳng trong việc học hỏi và làm việc.,Non HS
Đàn ông thì không bao giờ hiểu được phụ nữ.,Implicit HS
Chúng tôi mong rằng tất cả mọi người đều có thể tự do theo đuổi ước mơ của mình.,Non HS
Các anh công nhân quả thật không biết gì ngoài việc làm việc.,Explicit HS
Những người ít học thì không biết trân trọng việc học hành.,Implicit HS
Đúng là tất cả chúng ta đều cần phải học hỏi từ mọi người.,Non HS
"Hôm nay nhìn chị ấy thật thảm hại, đúng kiểu đàn bà yếu đuối.",Implicit HS
Các em gái châu Á chỉ giỏi học hành chứ không biết gì về tình cảm.,Explicit HS
Tôi không hiểu sao người ta lại tin tưởng vào những lời giảng đạo của những kẻ đồi bại kia.,Implicit HS
"Người da màu làm gì cũng không ra gì, toàn lười biếng.",Explicit HS
"Không ai có thể phủ nhận tài năng của người đồng tính, họ thực sự khiến ngành nghệ thuật thăng hoa.",Non HS
Nhóm thiểu số tôn giáo này chắc chắn đang âm mưu phá hủy nền tảng của chúng ta.,Explicit HS
"Những người phụ nữ mạnh mẽ thật đáng sợ, họ không bao giờ biết khi nào nên dừng lại.",Implicit HS
"Anh ta quá yếu, chỉ là con cờ của đám đàn ông mạnh mẽ hơn thôi.",Implicit HS
"Cô ấy quả thực không xứng đáng ngồi ghế giám đốc dù chỉ một giây, vì cô ấy là người phụ nữ và chưa bao giờ làm gì ngoài việc quản lý nhân viên nữ.",Explicit HS
Họ hàng ta vẫn luôn tự hào về sự tiến bộ vượt bậc của người Á Đông.,Non HS
"Đám người ngoại quốc đến đây chỉ gây rối loạn, họ không hiểu gì về văn hóa chúng ta cả.",Implicit HS
"Ông già gân kia đã qua thời của mình rồi, còn cái gì để nói nữa?",Implicit HS
Có vẻ như người da trắng luôn cho rằng họ hơn hẳn người khác.,Implicit HS
Tôi rất kính trọng những nhà khoa học nữ đã đưa ra những nghiên cứu đáng kinh ngạc.,Non HS
"Bạn đã thấy chưa, đàn ông ngoại quốc toàn ăn chơi sa đọa, không hề nghiêm túc.",Explicit HS
"Bà cụ kia thật tuyệt vời, dẫu đã già vẫn còn giữ được vẻ đẹp duyên dáng của người phụ nữ Việt Nam.",Non HS
"Người chuyển giới làm việc ở công ty chúng ta thật là kỳ lạ, tôi không hiểu sao họ có thể hoạt động bình thường.",Implicit HS
"Người H'Mông thật kiên cường, họ không bao giờ khuất phục trước áp lực.",Non HS
Tôi không thể hiểu tại sao chúng ta còn phải dành quỹ đất lớn để chăm sóc những người nhập cư.,Implicit HS
Người đồng tính ở nước ta thực sự không gặp khó khăn gì trong việc thể hiện chính mình.,Non HS
Nhóm thiểu số này chỉ biết lợi dụng lòng tốt của mọi người.,Explicit HS
Thật là một niềm tự hào khi thấy phụ nữ Việt Nam ngày càng tiến bộ trong công việc lẫn cuộc sống.,Non HS
Những người đàn ông yếu đuối chỉ biết khóc lóc khi gặp khó khăn.,Explicit HS
"Ông cụ kia thật là minh triết, lời khuyên của ông giúp chúng ta vượt qua nhiều trở ngại.",Non HS
Những người gốc Phi không thể hiểu được giá trị của việc học hành.,Explicit HS
"Bà cụ kia vẫn giữ vững phong độ, dù tuổi tác đã cao nhưng sự nhạy bén và thông minh của bà không hề suy giảm.",Non HS
Người da đen thực sự không có khả năng quản lý tài chính tốt.,Explicit HS
Những người đồng tính nam thực sự là nguồn cảm hứng sáng tạo cho nền văn hóa nghệ thuật.,Non HS
"Những người đàn bà luôn muốn thay đổi thế giới theo ý riêng của họ, thật đáng lo ngại.",Implicit HS
Họ hàng ta luôn tự hào với sự thông minh và tài năng của con người Việt Nam.,Non HS
Người da màu không biết cách tôn trọng luật pháp.,Explicit HS
Những người phụ nữ thực sự biết cách truyền cảm hứng cho mọi người.,Non HS
"Người đồng tính chỉ biết đến quyền lợi cá nhân, không quan tâm tới cộng đồng.",Implicit HS
"Hôm nay lại gặp thằng đồng tính kia, tránh xa cho an toàn.",Explicit HS
"Tôi không muốn làm việc với những người da màu, họ thật là đáng ghét.",Explicit HS
Phụ nữ luôn luôn yếu đuối và phụ thuộc vào đàn ông.,Implicit HS
"Người Trung Quốc đều là kẻ tiểu nhân, chỉ biết lợi ích bản thân.",Explicit HS
"Họ quá cổ hủ, suốt ngày chỉ lo giữ gìn đạo đức giả.",Implicit HS
Không ai có thể học giỏi hơn học sinh người Hàn Quốc.,Implicit HS
"Đàn ông thì làm gì cũng giỏi, phụ nữ mà làm chính trị chỉ chuốc lấy thất bại mà thôi.",Implicit HS
"Họ không xứng đáng sống ở đây, hãy đuổi họ đi!",Explicit HS
Người đồng tính thì không bao giờ có thể có gia đình hạnh phúc.,Explicit HS
"Thật không may, chúng ta vẫn chưa thấy được người phụ nữ thực sự tài năng.",Implicit HS
"Bạn chỉ là một đứa kém cỏi, không bao giờ có thể đạt được điều gì tốt đẹp.",Explicit HS
Không thể tưởng tượng được một người châu Phi trở thành giám đốc công ty lớn.,Implicit HS
"Có lẽ vì phụ nữ không đủ sức mạnh, nên họ thường chọn cuộc sống yên ổn.",Implicit HS
Tại sao người da màu lại thường xuyên phạm tội thế?,Implicit HS
Bạn gái tôi sẽ là nạn nhân tiếp theo nếu tiếp tục đi chơi với những người đồng tính này.,Explicit HS
Chỉ người Trung Quốc mới ăn cắp và gian lận.,Explicit HS
Không thể tin rằng một người phụ nữ lại thông minh như thế.,Implicit HS
"Hãy xem xét kỹ trước khi làm việc với người đồng tính, họ không thể quản lý tốt đâu.",Explicit HS
Người Hồi giáo chỉ muốn gây chiến tranh và khủng bố.,Explicit HS
Những người đồng tính không thể yêu thương chân thành.,Explicit HS
Chỉ những người đàn ông thực sự mới có thể lãnh đạo một đất nước.,Implicit HS
"Cô ấy chắc chắn sẽ là một bà mẹ tồi tệ, vì cô ấy là người đồng tính.",Explicit HS
Họ không xứng đáng được sống trong đất nước chúng ta.,Explicit HS
Người đồng tính thật sự rất dễ dãi và không có trách nhiệm.,Explicit HS
Phụ nữ nên làm mẹ hơn là phấn đấu sự nghiệp.,Implicit HS
Chúng ta cần loại bỏ tất cả những người đồng tính khỏi cuộc sống của mình.,Explicit HS
Người đồng tính không thể kết hôn hạnh phúc như người khác.,Explicit HS
"Cô gái ấy chỉ giỏi nấu ăn, còn lại không thể làm gì khác.",Implicit HS
Không thể tưởng tượng một người đồng tính đứng đầu một công ty lớn.,Explicit HS
Tất cả những người đồng tính đều lừa dối.,Explicit HS
Người Trung Quốc không xứng đáng sống trong đất nước này.,Explicit HS
Phụ nữ nên tập trung vào nhà cửa và con cái.,Implicit HS
Người đồng tính không thể dạy học đúng cách.,Explicit HS
Tại sao người Trung Quốc lại gian lận nhiều đến thế?,Implicit HS
Người đồng tính không thể trở thành luật sư giỏi.,Explicit HS
Phụ nữ không thể trở thành tổng thống.,Implicit HS
Người đồng tính không thể là người cha mẫu mực.,Explicit HS
Người Hồi giáo chỉ gây rối loạn và chiến tranh.,Explicit HS
Người đồng tính không thể là giáo viên hiệu quả.,Explicit HS
Phụ nữ không thể lãnh đạo đất nước.,Implicit HS
Người Trung Quốc nên rời khỏi đất nước này.,Explicit HS
Người Hồi giáo chỉ nghĩ về chiến tranh và khủng bố.,Explicit HS
"Một thằng con trai yếu đuối, mềm yếu thì chẳng khác gì một cô gái.",Implicit HS
Tất cả người châu Phi đều nghèo và tham lam.,Explicit HS
Tôi không thích làm việc với phụ nữ vì họ luôn khóc lóc và tạo rắc rối.,Explicit HS
Có vẻ như người Do Thái nắm giữ tất cả quyền lực tài chính thế giới.,Implicit HS
Ai bảo rằng đàn ông mới là những kẻ duy nhất biết điều khiển xe hơi tốt?,Non HS
Cô gái kia chắc chắn không xứng đáng với học bổng này; những người như cô ấy chỉ dùng nó để tiêu xài hoang phí.,Implicit HS
